"Binalonan, Pangasinan — Central Agricultural Production Dataset",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crop
Type",Barangay,Month,Year,"Season /
Period",Phase,"Rainfall
(mm/day)","Avg Temp
(°C)","Min Temp
(°C)","Max Temp
(°C)","Humidity
(%)","Surface
Pressure (kPa)","Solar Rad.
(MJ/m²/day)","Climate
Type","Climate
Season",Soil Type,Terrain Type,"Elevation
(m asl)","Nearest
Water Body","Land Size
(ha)","Irrigated
Area (ha)","Rainfed
Area (ha)","Total Area
Planted (ha)","Area
Harvested (ha)","Production
(MT)","Yield
(MT/ha)","Primary Planting
Technique",Tillage Method,Water Management
Palay,San Pablo,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,,,,103.00,607.49,5.90,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Balangobong,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,281.40,,,,110.00,569.35,5.18,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,San Felipe Central,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,452.76,,,,100.00,516.55,5.17,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Felipe Sur,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,,,,115.00,615.52,5.35,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Pasileng Sur,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,,,,120.00,649.12,5.41,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Bugayong,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam / Silty Clay Loam,Flat / Lowland,30,Aloragat River,346.08,,,,2.00,6.77,3.38,Transplanting (Pindot) — recommended; Direct Seeding possible in dry season,Conventional Tillage: 2 plowings + harrowing; puddle thoroughly for transplanting,Intermittent to continuous flooding; manage according to drainage section present
Palay,Santiago,May,2023,DS 2022-2023,Harvest,7.75,28.52,22.41,37.39,76.47,98.20,21.19,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,283.08,,,,18.00,103.91,5.77,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Pasileng Norte,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,140.28,2.00,19.81,81.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Tabuyoc,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,277.20,130.40,5.00,139.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Bued,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Tagamusing River,210.84,50.80,20.00,94.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Dumayat,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,266.28,42.88,16.00,86.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Camanggaan,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,244.44,24.50,38.00,87.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Vacante,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Aloragat River,484.68,24.50,47.00,109.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sta. Catalina,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Fine Sand / Sandy Loam,Moderately Sloping / Highland,90,—,709.80,65.50,130.00,229.00,,,,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk; terrace or bund-assisted water retention essential on slopes
Palay,Moreno,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,65.50,79.00,164.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention; terrace or bund-assisted water retention essential on slopes
Palay,Cili,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,35.21,75.00,168.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Linmansangan,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,492.24,65.50,83.00,216.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sumabnit,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam / Fine Sandy Loam,Flat / Lowland,30,Tagamusing River,406.56,130.40,71.00,257.00,,,,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk
Palay,Capas,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,377.16,3.00,91.00,303.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Mangkasuy,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,802.20,5.00,158.00,352.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Pablo,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,5.00,19.00,134.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Balangobong,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,281.40,10.00,10.00,135.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,San Felipe Central,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,452.76,5.00,39.00,179.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Felipe Sur,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,5.00,27.00,178.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Pasileng Sur,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,10.00,15.00,180.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Sta. Maria Norte,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,157.08,26.92,28.00,68.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Bugayong,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam / Silty Clay Loam,Flat / Lowland,30,Aloragat River,346.08,24.50,31.00,78.00,,,,Transplanting (Pindot) — recommended; Direct Seeding possible in dry season,Conventional Tillage: 2 plowings + harrowing; puddle thoroughly for transplanting,Intermittent to continuous flooding; manage according to drainage section present
Palay,Santiago,June,2015,WS 2015,Planting,7.21,28.46,23.39,37.03,76.02,98.26,22.25,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,283.08,130.40,84.00,251.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Pasileng Norte,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,140.28,78.35,2.65,81.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Tabuyoc,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,277.20,134.00,5.00,139.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Bued,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Tagamusing River,210.84,56.50,37.50,94.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Dumayat,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,266.28,56.00,30.00,86.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Camanggaan,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,244.44,19.00,68.00,87.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Vacante,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Aloragat River,484.68,28.00,81.00,109.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sta. Catalina,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Fine Sand / Sandy Loam,Moderately Sloping / Highland,90,—,709.80,49.00,180.00,229.00,,,,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk; terrace or bund-assisted water retention essential on slopes
Palay,Moreno,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Moderately Sloping / Highland,90,Alibeng River,641.76,47.40,116.60,164.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention; terrace or bund-assisted water retention essential on slopes
Palay,Cili,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,Alibeng River,264.60,40.00,128.00,168.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Linmansangan,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,492.24,65.50,150.50,216.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,Sumabnit,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam / Fine Sandy Loam,Flat / Lowland,30,Tagamusing River,406.56,133.30,123.70,257.00,,,,Transplanting (Pindot),Minimum Tillage (avoid compaction; sandy structure fragile),Continuous flooding or frequent irrigation; high percolation risk
Palay,Capas,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,377.16,139.00,164.00,303.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Mangkasuy,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,802.20,90.00,262.00,352.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Pablo,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,San Pablo Creek,215.04,103.50,30.50,134.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Balangobong,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Silty Clay Loam,Flat / Lowland,30,—,281.40,120.00,15.00,135.00,,,,Transplanting (Pindot) — optimal for clay-loam paddy fields,Wet Tillage (Puddling): 2 plowings + thorough harrowing under flooded condition,Continuous flooding 2–5 cm depth during vegetative stage; drain 2 weeks before harvest
Palay,San Felipe Central,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,—,452.76,117.00,62.00,179.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,San Felipe Sur,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,504.00,127.50,50.50,178.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
Palay,Pasileng Sur,June,2016,WS 2016,Planting,6.97,27.43,23.57,33.60,81.41,98.33,20.67,Type I – Tropical Monsoon (PAGASA),Wet,Sandy Loam,Flat / Lowland,30,Tagamusing River,414.96,150.90,29.10,180.00,,,,Transplanting (Pindot) or Direct Seeding (Pinaghandaan),Conventional Tillage: 2 plowings + 2 harrowings; soil workable when moist,Intermittent irrigation (Alternate Wetting and Drying — AWD); moderate retention
